State Name,Survey Year,Program Name,Definition Of Need,Test Score Merit Component,Performance Merit Component,Class Rank Merit Component,Grades Merit Component,Minimum Grade For Merit Component,Dollars Awarded To Under 2 Year In State Public Institutions,Recipients In Under 2 Year In State Public Institutions,Dollars Awarded To 2 Year In State Public Institutions,Recipients In 2 Year In State Public Institutions,Dollars Awarded To 4 Year In State Public Institutions,Recipients In 4 Year In State Public Institutions,Dollars Awarded To Out Of State Public Institutions,Recipients In Out Of State Public Institutions,Dollars Awarded To Under 2 Year In State Private Institutions,Recipients In Under 2 Year In State Private Institutions,Dollars Awarded To 2 Year In State Private Institutions,Recipients In 2 Year In State Private Institutions,Dollars Awarded To 4 Year In State Private Institutions,Recipients In 4 Year In State Private Institutions,Dollars Awarded To Out Of State Private Institutions,Recipients In Out Of State Private Institutions,Dollars Awarded To Under 2 Year In State Proprietary Institutions,Recipients In Under 2 Year In State Proprietary Institutions,Dollars Awarded To 2 Year In State Proprietary Institutions,Recipients In 2 Year In State Proprietary Institutions,Dollars Awarded To 4 Year In State Proprietary Institutions,Recipients In 4 Year In State Proprietary Institutions,Dollars Awarded To Out Of State Proprietary Institutions,Recipients In Out Of State Proprietary Institutions,Total Dollars Awarded,Total Number Of Recipients
Florida,2010,Florida Fund for Minority Teachers,N/A,        ,        ,        ,        ,0,,,384000,126,1230000,362,,,,,,,688000,206,,,,,,,,,,,2302000,694
Florida,2011,Florida Fund for Minority Teachers,N/A,        ,        ,        ,        ,0,,,284000,89,878000,272,,,,,,,448000,136,,,,,,,,,,,1610000,497
Florida,2012,Florida Fund for Minority Teachers,N/A,        ,        ,        ,        ,0,,,164000,54,518000,169,,,,,,,268000,85,,,,,,,,,,,950000,308
Florida,2013,Florida Fund for Minority Teachers,N/A,        ,        ,        , CHECKED,2.5,,,130000,49,424000,145,,,,,,,256000,84,,,,,,,,,,,810000,278
Florida,2014,Florida Fund for Minority Teachers,N/A,        ,        ,        , CHECKED,2.5,,,198000,62,669611,195,,,,,,,262000,84,,,,,,,,,,,1129611,341
Florida,2015,Florida Fund for Minority Teachers,N/A,        ,        ,        ,        ,0,,,206000,67,654000,193,,,,,,,286000,88,,,,,,,,,,,1146000,348
Florida,2016,Florida Fund for Minority Teachers,N/A,        ,        ,        ,        ,0,,,204000,67,526000,168,,,,,,,236000,74,,,,,,,,,,,966000,309
Florida,2017,Florida Fund for Minority Teachers,N/A,        ,        ,        ,        ,0,,,196000,74,470000,164,,,,,,,128000,46,,,,,,,,,,,794000,284
Florida,2018,Florida Fund for Minority Teachers,N/A,        ,        ,        ,        ,0,,,230000,73,552000,161,,,,,,,116000,35,,,,,,,,,,,898000,269
Florida,2015,Florida Incentive Scholarship,N/A,        ,        ,        ,        ,0,,,,,2742588,166,,,,,,,646325,35,,,,,,,,,,,3388913,201
Florida,2016,Florida Incentive Scholarship,N/A,        ,        ,        ,        ,0,,,,,6668299,391,,,,,,,1122354,60,,,,,,,,,,,7790653,451
Florida,2008,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2009,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2010,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2011,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2012,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2013,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2014,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2015,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2016,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2017,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2018,Florida Prepaid College Foundation ,Maximum income/income based,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2003,Florida Resident Access Grant,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,77465847,33459,,,,,,,,,,,33459,77465847
Florida,2003,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,895537,999,6579229,8943,,,,,,,,,,,9942,7474766
Florida,2004,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,42054,66,1270180,1715,6183510,8934,,,,,,,,,,,,
Florida,2005,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,906287,1396,7145868,9353,,,,,,,,,,,8052155,10749
Florida,2006,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,223264,311,1092800,1099,,,,,736806,995,6239657,7634,,,8292527,10039
Florida,2007,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,74046,63,1904344,2007,,,,,1114540,1463,7063792,8052,,,10156722,11585
Florida,2008,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,80146,68,1974985,2270,,,1955,4,1353369,1532,7897532,8517,,,11307987,12391
Florida,2009,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,7205,36,78499,68,1960377,2251,,,7257,18,1255378,1350,8001767,9290,,,11310483,13013
Florida,2010,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,9259,46,76839,63,1957634,2218,,,12525,17,1342048,1593,7917672,9721,,,11315977,13658
Florida,2011,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,11804,59,78028,78,1345865,1214,,,15021,23,1425610,2075,8903738,10873,,,11780066,14322
Florida,2012,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,17528,84,82872,76,1462802,1292,,,28572,59,1724680,2221,8229215,7502,,,11545669,11234
Florida,2013,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,20451,78,82483,77,1434706,1370,,,32930,92,1772701,2365,8048859,6704,,,11392130,10686
Florida,2014,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,26405,90,82936,79,1505677,1435,,,42612,79,1786546,2132,8113647,6973,,,11557823,10788
Florida,2015,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,39709,100,89447,102,1595773,1543,,,6600,17,1839455,2116,7883044,6419,,,11454028,10297
Florida,2016,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,47291,62,113851,139,2633834,2296,,,26114,56,1267043,1368,6485856,5276,,,10573989,9197
Florida,2017,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,55916,108,123155,134,2368795,2076,,,32477,62,1356221,1376,4747709,4028,,,8684273,7784
Florida,2018,Florida Student Assistance Grant Postsecondary,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,55916,61,114375,135,1836024,1757,,,123481,156,1656797,1389,3945267,3521,,,7731860,7019
Florida,2003,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,11012608,11522,,,,,,,,,,,11522,11012608
Florida,2004,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,10985831,11477,,,,,,,,,,,,
Florida,2005,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,11822267,11896,,,,,,,,,,,11822267,11896
Florida,2006,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,12671313,11986,,,,,,,,,,,12671313,11986
Florida,2007,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,15553826,12597,,,,,,,,,,,15553826,12597
Florida,2008,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,16448032,12950,,,16448032,12950
Florida,2009,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,16388558,12106,,,,,,,,,,,16388558,12106
Florida,2010,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,16416306,12836,,,,,,,,,,,16416306,12836
Florida,2011,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,17006966,13517,,,,,,,,,,,17006966,13517
Florida,2012,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,16808647,14582,,,,,,,,,,,16808647,14582
Florida,2013,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,16890301,14360,,,,,,,,,,,16890301,14360
Florida,2014,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,16671156,15807,,,,,,,,,,,16671156,15807
Florida,2015,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,18427020,16623,,,,,,,,,,,18427020,16623
Florida,2016,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,18507040,15479,,,,,,,,,,,18507040,15479
Florida,2017,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,18817963,16113,,,,,,,,,,,18817963,16113
Florida,2018,Florida Student Assistance Grant Private,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,24794485,17104,,,,,,,,,,,24794485,17104
Florida,2003,Florida Student Assistance Grant Program Public Part-Time,Need (cost-EFC),        ,        ,        ,        ,0,,,7388865,13684,1590355,3703,,,,,,,,,,,,,,,,,,,17387,8979220
Florida,2004,Florida Student Assistance Grant Program Public Part-Time,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2005,Florida Student Assistance Grant Program Public Part-Time,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Florida,2006,Florida Student Assistance Grant Program Public Part-Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2007,Florida Student Assistance Grant Program Public Part-Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2003,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,29451220,29718,30664815,28405,,,,,,,,,,,,,,,,,,,58123,60116035
Florida,2004,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,36161488,39174,33011733,31073,,,,,,,,,,,,,,,,,,,,
Florida,2005,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,38846235,41384,34233799,30886,,,,,,,,,,,,,,,,,,,73080034,72270
Florida,2006,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,42835068,45020,37228625,33376,,,,,,,,,,,,,,,,,,,80063693,78396
Florida,2007,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,52665305,58686,43041482,33374,,,,,,,,,,,,,,,,,,,95706787,92060
Florida,2008,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,57192668,52540,45099418,32463,,,,,,,,,,,,,,,,,,,102292086,85003
Florida,2009,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,57615591,54542,44385152,29300,,,,,,,,,,,,,,,,,,,102000743,83842
Florida,2010,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,57988150,59477,43966897,27692,,,,,,,,,,,,,,,,,,,101955047,87169
Florida,2011,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,60342779,60748,45102933,28428,,,,,,,,,,,,,,,,,,,105445712,89176
Florida,2012,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,60123416,58892,44320764,29298,,,,,,,,,,,,,,,,,,,104444180,88190
Florida,2013,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,60927503,62402,44132420,30188,,,,,,,,,,,,,,,,,,,105059923,92590
Florida,2014,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,60356370,62239,43376859,27294,,,,,,,,,,,,,,,,,,,103733229,89533
Florida,2015,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,66254330,70002,48522308,31260,,,,,,,,,,,,,,,,,,,114776638,101262
Florida,2016,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,66230578,73382,49159598,31962,,,,,,,,,,,,,,,,,,,115390176,105344
Florida,2017,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,66709989,63787,51147689,31413,,,,,,,,,,,,,,,,,,,117857678,95200
Florida,2018,Florida Student Assistance Grant Public,Need (cost-EFC),        ,        ,        ,        ,0,,,111842829,94638,122162676,72708,,,,,,,,,,,,,,,,,,,234005505,167346
Florida,2008,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1473246,2731,671617,765,,,,,,,,,,,,,,,,,,,,,2144863,3496
Florida,2009,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1544992,2833,667731,887,,,,,,,,,,,,,,,,,,,,,2212723,3720
Florida,2010,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1543045,2795,617159,821,,,,,,,,,,,,,,,,,,,,,2160204,3616
Florida,2011,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1637665,2974,628256,938,,,,,,,,,,,,,,,,,,,,,2265921,3912
Florida,2012,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1621157,2986,612489,872,,,,,,,,,,,,,,,,,,,,,2233646,3858
Florida,2013,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1652183,2903,610516,920,,,,,,,,,,,,,,,,,,,,,2262699,3823
Florida,2014,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1632618,3031,592481,833,,,,,,,,,,,,,,,,,,,,,2225099,3864
Florida,2015,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1863009,2922,623735,808,,,,,,,,,,,,,,,,,,,,,2486744,3730
Florida,2016,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1870577,2777,589769,817,,,,,,,,,,,,,,,,,,,,,2460346,3594
Florida,2017,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,1896927,2706,581645,779,,,,,,,,,,,,,,,,,,,,,2478572,3485
Florida,2018,Florida Student Assistance Grant Public Postsecondary Career Education,Need (cost-EFC),        ,        ,        ,        ,0,2188488,3214,733005,887,,,,,,,,,,,,,,,,,,,,,2921493,4101
Florida,2003,Florida Teacher Forgiveable Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2003,Florida Teacher Scholarship,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2004,Florida Teacher Scholarship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2003,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,,,736534,255,162700,92,,,,,,,32116,31,,,,,,,,,,,378,931350
Florida,2004,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,,,836164,334,171591,71,,,,,,,24943,43,,,,,,,,,,,,
Florida,2005,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,,,901109,377,116804,62,,,,,,,23938,25,,,,,,,,,,,1041851,464
Florida,2006,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,,,685329,250,66340,34,,,,,,,57891,55,,,,,,,,,,,809560,339
Florida,2007,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,,,623262,202,64527,31,,,,,,,56727,65,,,,,,,,,,,744516,298
Florida,2008,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,,,1108045,540,210911,72,,,,,,,185258,151,,,,,,,,,,,1504214,763
Florida,2009,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,136713,125,900226,409,213222,108,,,,,,,167553,126,,,,,,,,,,,1417714,768
Florida,2010,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,121263,98,882412,365,194781,91,,,,,,,189591,142,,,,,,,,,,,1388047,696
Florida,2011,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,115539,82,834238,428,270001,138,,,,,,,186948,123,,,,,,,,,,,1406726,771
Florida,2012,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,114448,87,871500,408,291689,213,,,,,,,166591,109,,,,,,,,,,,1444228,817
Florida,2013,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,106589,94,776324,319,299149,143,,,,,,,168549,127,,,,,,,,,,,1350611,683
Florida,2014,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,110605,104,756297,276,303416,184,,,,,,,206969,184,,,,,,,,,,,1377287,748
Florida,2015,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,111217,107,488554,194,337471,153,,,,,,,249330,175,,,,,,,,,,,1186572,629
Florida,2016,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,127913,102,373835,195,410763,181,,,,,,,302231,212,,,,,,,,,,,1214742,690
Florida,2017,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,120753,86,471804,181,472602,194,,,,,,,336166,212,,,,,,,,,,,1401325,673
Florida,2018,Florida Work Experience Program,Need (cost-EFC),        ,        ,        ,        ,0,86336,64,507190,251,491045,224,,,,,,,321734,201,,,,,,,,,,,1406305,740
Florida,2015,Honorably Discharged Graduate Assistance Program,Need (cost-EFC),        ,        ,        ,        ,0,5250,7,381096,421,198859,210,,,,,,,208600,213,,,,,79800,94,104395,156,,,978000,1101
Florida,2016,Honorably Discharged Graduate Assistance Program,Need (cost-EFC),        ,        ,        ,        ,0,13209,29,170138,431,256600,360,,,,,4050,13,428463,645,,,1200,2,41350,83,82390,135,,,997400,1698
Florida,2017,Honorably Discharged Graduate Assistance Program,Need (cost-EFC),        ,        ,        ,        ,0,4223,12,257810,671,346349,402,,,2000,2,,,317698,454,,,,,3750,4,68168,104,,,999998,1649
Florida,2018,Honorably Discharged Graduate Assistance Program,Need (cost-EFC),        ,        ,        ,        ,0,11099,22,254050,441,394000,525,,,1000,1,1000,1,256703,386,,,13000,13,3250,4,64650,100,,,998752,1493
Florida,2003,Instructional Aide/Critical Teacher Shortage Program,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,2003,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,3.75,,,22000,12,90000,47,,,,,,,31000,16,,,,,,,,,,,75,143000
Florida,2004,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,0,,,10000,6,79000,43,,,,,,,20000,10,,,,,,,,,,,,
Florida,2005,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,3,,,6000,3,80000,42,,,,,,,25000,13,,,,,,,,,,,111000,58
Florida,2006,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,3,,,7000,5,78000,43,,,,,,,27000,15,,,,,,,,,,,112000,63
Florida,2007,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,3,,,13000,8,64000,34,,,,,,,28000,14,,,,,,,,,,,105000,56
Florida,2008,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,3,,,12000,6,69000,35,,,,,,,29000,15,,,,,,,,,,,110000,56
Florida,2009,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,3,,,11000,7,60000,33,,,,,,,23000,12,,,,,,,,,,,94000,52
Florida,2010,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,3,,,12000,6,61000,32,,,,,,,16000,8,,,,,,,,,,,89000,46
Florida,2011,Jose Marti Scholarship Challenge Grant,Need (cost-EFC),        ,        ,        , CHECKED,3,,,6000,3,52000,27,,,,,,,16000,8,,,,,,,,,,,74000,38
